"name";"strength_total";"closeness_all";"centrality";"prestige";"betweenness";"pagerank";"triangles";"degree";"finess";"experimentateur";"status";"section";"reg23_label";"annee";"Count"
"120004668_MCO";2;0.348837209302326;0.194805194805195;0.0625;0;0.0101428450680416;0;2;"120004668";0;"MCO";"structureet";"Midi-Pyrénées";2016;5
"130000409_MCO";33;0.208530805687204;0.0869565217391304;0.0776014109347443;0.052581557969489;0.033001098611108;1;15;"130000409";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130000565_MCO";21;0.165103189493433;0.0816326530612245;0.0641399416909621;0.0305359630790665;0.0181707589210168;1;9;"130000565";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130001225_MCO";11;0.196428571428571;0.0843720038350911;0.0755364806866953;0.0110947785532219;0.0111988129792;1;8;"130001225";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130002215_MCO";7;0.186046511627907;0.0819366852886406;0.0732722731057452;0.000264201576897502;0.00746508932589716;0;4;"130002215";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130002827_MCO";7;0.187234042553191;0.0833333333333333;0.0730290456431535;0.0238971038540004;0.0109731993467057;0;4;"130002827";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130002835_MCO";8;0.199095022624434;0.0895218718209563;0.0706827309236948;0.0111231529108117;0.00451363936917887;1;6;"130002835";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130008253_MCO";6;0.197309417040359;0.0824742268041237;0.0761245674740484;0.0102485484734701;0.00504580349879846;1;5;"130008253";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130037922_MCO";27;0.223918575063613;0.092534174553102;0.0785714285714286;0.0742113132148538;0.0166559442187437;1;19;"130037922";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130041767_MCO";1;0.183333333333333;0.091762252346194;0.0112359550561798;0;0.0019193146015374;0;1;"130041767";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130043664_MCO";39;0.222784810126582;0.0910031023784902;0.0794223826714801;0.107403298736024;0.0384046634537159;1;22;"130043664";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130780521_MCO";42;0.237837837837838;0.0958605664488017;0.080659945004583;0.182830377173853;0.0366257614255266;1;32;"130780521";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130781289_MCO";15;0.219451371571072;0.0903490759753593;0.0782222222222222;0.0492580416677768;0.0116516066603523;1;13;"130781289";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130781370_MCO";8;0.176;0.082089552238806;0.0677444187836797;0.0208986415882968;0.011871724679294;1;5;"130781370";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130781479_MCO";63;0.188436830835118;0.086105675146771;0.0748936170212766;0.0224135857756547;0.029826375715238;1;13;"130781479";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130781867_MCO";2;0.152249134948097;0.0845341018251681;0.0112359550561798;0;0.0019193146015374;0;1;"130781867";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130782071_MCO";13;0.213075060532688;0.0912863070539419;0.0668185269552012;0.00243710051703782;0.00954902524784916;1;6;"130782071";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130782147_MCO";5;0.198198198198198;0.0873015873015873;0.0748936170212766;0.00690293460824314;0.0046680276215597;1;5;"130782147";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130783236_MCO";33;0.218905472636816;0.0901639344262295;0.0785714285714286;0.0427796203500714;0.0182149537002554;1;19;"130783236";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130783293_MCO";46;0.228571428571429;0.0933191940615058;0.08;0.112650492333428;0.0342395956431328;1;29;"130783293";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130783327_MCO";9;0.208037825059102;0.0871287128712871;0.0766550522648084;0.0137367150004297;0.00729969100494395;1;7;"130783327";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130783665_MCO";5;0.198645598194131;0.0865290068829892;0.0673813169984686;0.00236198188784396;0.00302649443912085;1;4;"130783665";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130783723_MCO";34;0.204176334106729;0.0901639344262295;0.0735171261487051;0.00466301556622873;0.00591752821442207;1;14;"130783723";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130784051_MCO";7;0.20137299771167;0.087215064420218;0.0770577933450088;0.0212971208954751;0.0110974405601712;0;7;"130784051";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130784234_MCO";52;0.224489795918367;0.0915712799167534;0.0782918149466192;0.0499257269545794;0.0182311716592227;1;22;"130784234";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130784713_MCO";21;0.22976501305483;0.092436974789916;0.0794941282746161;0.105537551266118;0.0157819141311616;1;18;"130784713";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130785389_MCO";27;0.205607476635514;0.0894308943089431;0.0743243243243243;0.0164688033314716;0.013091117785068;1;8;"130785389";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130785652_MCO";52;0.221662468513854;0.0935175345377258;0.0767888307155323;0.0535765711380721;0.0267959541430522;1;29;"130785652";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130785678_MCO";4;0.192982456140351;0.0962800875273523;0.0112359550561798;0;0.0019193146015374;0;3;"130785678";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130786361_MCO";22;0.213592233009709;0.0897043832823649;0.0764552562988706;0.0360940817255357;0.017850568887632;1;14;"130786361";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130786742_MCO";23;0.213592233009709;0.0919540229885057;0.0776699029126214;0.056969931473887;0.0171153649391443;1;15;"130786742";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"130810740_MCO";19;0.216216216216216;0.0895218718209563;0.0784313725490196;0.0572951574023397;0.018003983509133;1;14;"130810740";0;"MCO";"structureet";"Provence-Alpes-Côte d'Azur";2016;5
"140000027_MCO";12;0.227272727272727;0.163398692810458;0.136612021857924;0.0679166666666667;0.0397308307905545;1;8;"140000027";0;"MCO";"structureet";"Basse-Normandie";2016;5
"140000209_MCO";32;0.284090909090909;0.183823529411765;0.15625;0.444583333333333;0.11125049440807;1;19;"140000209";0;"MCO";"structureet";"Basse-Normandie";2016;5
"140000233_MCO";11;0.238095238095238;0.113636363636364;0.148809523809524;0.0925;0.0513063125626307;0;4;"140000233";0;"MCO";"structureet";"Basse-Normandie";2016;5
"140000290_MCO";5;0.1953125;0.104166666666667;0.129533678756477;0;0.0208516891782863;0;2;"140000290";0;"MCO";"structureet";"Basse-Normandie";2016;5
"140000373_MCO";2;0.1953125;0.14367816091954;0.127551020408163;0;0.0208516891782863;0;2;"140000373";0;"MCO";"structureet";"Basse-Normandie";2016;5
"140016759_MCO";20;0.240384615384615;0.178571428571429;0.131578947368421;0.04925;0.0458554256070273;1;9;"140016759";0;"MCO";"structureet";"Basse-Normandie";2016;5
"140017237_MCO";29;0.235849056603774;0.174825174825175;0.145348837209302;0.173722222222222;0.0660116724646876;1;15;"140017237";0;"MCO";"structureet";"Basse-Normandie";2016;5
"140018730_MCO";8;0.213675213675214;0.130208333333333;0.128865979381443;0;0.0232280676942887;1;4;"140018730";0;"MCO";"structureet";"Basse-Normandie";2016;5
"140024886_MCO";2;0.04;0.04;0.04;0;0.0479588409695102;0;2;"140024886";0;"MCO";"structureet";"Basse-Normandie";2016;5
"140026410_MCO";1;0.211864406779661;0.0384615384615385;0.132978723404255;0;0.0190066669227923;0;1;"140026410";0;"MCO";"structureet";"Basse-Normandie";2016;5
"140026709_MCO";7;0.229357798165138;0.131578947368421;0.146198830409357;0.109722222222222;0.0401186738259106;1;5;"140026709";0;"MCO";"structureet";"Basse-Normandie";2016;5
"150000032_MCO";5;0.210526315789474;0.121212121212121;0.0512820512820513;0;0.161098410782272;0;2;"150000032";0;"MCO";"structureet";"Auvergne";2016;5
"150000040_MCO";9;0.5;0.0909090909090909;0.205128205128205;0.294642857142857;0.112907977044949;1;6;"150000040";0;"MCO";"structureet";"Auvergne";2016;5
"150780732_MCO";44;0.421052631578947;0.0909090909090909;0.222222222222222;0.357142857142857;0.166857870008544;1;6;"150780732";0;"MCO";"structureet";"Auvergne";2016;5
"160000170_MCO";14;0.541666666666667;0.40625;0.342105263157895;0.123931623931624;0.110021633979751;1;10;"160000170";0;"MCO";"structureet";"Poitou-Charente";2016;5
"160000188_MCO";2;0.448275862068966;0.30952380952381;0.361111111111111;0.0192307692307692;0.0270840075122775;1;2;"160000188";0;"MCO";"structureet";"Poitou-Charente";2016;5
"160000253_MCO";28;0.684210526315789;0.52;0.52;0.658760683760684;0.25036045102811;1;17;"160000253";0;"MCO";"structureet";"Poitou-Charente";2016;5
"160000279_MCO";6;0.419354838709677;0.382352941176471;0.188405797101449;0.0769230769230769;0.049518854891493;1;3;"160000279";0;"MCO";"structureet";"Poitou-Charente";2016;5
"160013207_MCO";12;0.52;0.464285714285714;0.361111111111111;0.182051282051282;0.0552532329055149;1;7;"160013207";0;"MCO";"structureet";"Poitou-Charente";2016;5
"160015368_MCO";5;0.448275862068966;0.183098591549296;0.40625;0.0769230769230769;0.0456524343261262;1;3;"160015368";0;"MCO";"structureet";"Poitou-Charente";2016;5
"170000038_MCO";2;0.0415973377703827;0.0415973377703827;0.0415973377703827;0;0.036673058158696;0;2;"170000038";0;"MCO";"structureet";"Poitou-Charente";2016;5
"170000087_MCO";21;0.164473684210526;0.133689839572193;0.0796178343949045;0.159444444444444;0.0889191920207512;1;9;"170000087";0;"MCO";"structureet";"Poitou-Charente";2016;5
"170000103_MCO";10;0.173611111111111;0.147058823529412;0.0744047619047619;0.233333333333333;0.0524004092511841;1;10;"170000103";0;"MCO";"structureet";"Poitou-Charente";2016;5
"170000152_MCO";12;0.166666666666667;0.117370892018779;0.0806451612903226;0.132777777777778;0.0445995386547357;1;8;"170000152";0;"MCO";"structureet";"Poitou-Charente";2016;5
"170780563_MCO";6;0.147058823529412;0.0415973377703827;0.101626016260163;0.0213888888888889;0.137291270363906;0;4;"170780563";0;"MCO";"structureet";"Poitou-Charente";2016;5
"170780613_MCO";3;0.153374233128834;0.127551020408163;0.0771604938271605;0.025;0.0145275077620506;0;3;"170780613";0;"MCO";"structureet";"Poitou-Charente";2016;5
"170780621_MCO";1;0.151515151515152;0.150602409638554;0.0384615384615385;0;0.00714159553616711;0;1;"170780621";0;"MCO";"structureet";"Poitou-Charente";2016;5
"170780647_MCO";3;0.153374233128834;0.132978723404255;0.0714285714285714;0.025;0.0160496651088684;0;3;"170780647";0;"MCO";"structureet";"Poitou-Charente";2016;5
"170780662_MCO";6;0.185185185185185;0.147058823529412;0.0806451612903226;0.252777777777778;0.0244423898650149;0;6;"170780662";0;"MCO";"structureet";"Poitou-Charente";2016;5
"180000010_MCO";11;0.529411764705882;0.25;0.25;0.513888888888889;0.0876737905911093;1;7;"180000010";0;"MCO";"structureet";"Centre";2016;5
"180000358_MCO";5;0.3;0.2;0.18;0.0972222222222222;0.0910406613884863;0;3;"180000358";0;"MCO";"structureet";"Centre";2016;5
"180004145_MCO";29;0.428571428571429;0.264705882352941;0.2;0.375;0.267214440775201;1;8;"180004145";0;"MCO";"structureet";"Centre";2016;5
"190000018_MCO";8;0.5625;0.310344827586207;0.209302325581395;0.319444444444444;0.0617816658424563;1;5;"190000018";0;"MCO";"structureet";"Limousin";2016;5
"190000224_MCO";22;0.375;0.163636363636364;0.36;0.25;0.186563349206228;1;6;"190000224";0;"MCO";"structureet";"Limousin";2016;5
"210780789_MCO";9;0.241379310344828;0.142857142857143;0.144827586206897;0.00198412698412698;0.0353036138842357;0;4;"210780789";0;"MCO";"structureet";"Bourgogne";2016;5
"210986089_MCO";6;0.269230769230769;0.112903225806452;0.16030534351145;0.0404761904761905;0.0144769699865602;1;2;"210986089";0;"MCO";"structureet";"Bourgogne";2016;5
"210987558_MCO";48;0.552631578947368;0.233333333333333;0.212121212121212;0.661111111111111;0.128775688478893;1;22;"210987558";0;"MCO";"structureet";"Bourgogne";2016;5
"210987657_MCO";3;0.362068965517241;0.165354330708661;0.181034482758621;0;0.0110563657613396;0;2;"210987657";0;"MCO";"structureet";"Bourgogne";2016;5
"210987673_MCO";4;0.403846153846154;0.15;0.192660550458716;0.0428571428571429;0.0159119120953885;1;3;"210987673";0;"MCO";"structureet";"Bourgogne";2016;5
"210987699_MCO";17;0.333333333333333;0.184210526315789;0.168;0.128571428571429;0.0628364819700444;1;9;"210987699";0;"MCO";"structureet";"Bourgogne";2016;5
"220000012_MCO";22;0.428571428571429;0.144827586206897;0.205882352941176;0.410714285714286;0.132171609782614;1;15;"220000012";0;"MCO";"structureet";"Bretagne";2016;5
"220000095_MCO";6;0.230769230769231;0.1875;0.0526315789473684;0.0928571428571429;0.0441078330229432;1;6;"220000095";0;"MCO";"structureet";"Bretagne";2016;5
"220000111_MCO";3;0.241379310344828;0.119318181818182;0.151079136690647;0.0833333333333333;0.0601661833576837;0;3;"220000111";0;"MCO";"structureet";"Bretagne";2016;5
"220000343_MCO";11;0.338709677419355;0.133757961783439;0.175;0.15;0.0497190934526552;1;8;"220000343";0;"MCO";"structureet";"Bretagne";2016;5
"220000368_MCO";11;0.276315789473684;0.12280701754386;0.176470588235294;0.169047619047619;0.121567986357583;0;5;"220000368";0;"MCO";"structureet";"Bretagne";2016;5
"220000541_MCO";4;0.344262295081967;0.0963302752293578;0.192660550458716;0.0142857142857143;0.0253653853250597;1;3;"220000541";0;"MCO";"structureet";"Bretagne";2016;5
"220000566_MCO";3;0.388888888888889;0.119318181818182;0.185840707964602;0.030952380952381;0.0264733279016262;1;3;"220000566";0;"MCO";"structureet";"Bretagne";2016;5
"220005599_MCO";6;0.228260869565217;0.16030534351145;0.0525;0;0.0322498622053518;1;4;"220005599";0;"MCO";"structureet";"Bretagne";2016;5
"230000820_MCO";23;0.4;0.307692307692308;0.307692307692308;0.482142857142857;0.337156247673622;1;9;"230000820";0;"MCO";"structureet";"Limousin";2016;5
"230780082_MCO";2;0.421052631578947;0.222222222222222;0.275862068965517;0.178571428571429;0.0405485675435482;0;2;"230780082";0;"MCO";"structureet";"Limousin";2016;5
"230780157_MCO";12;0.444444444444444;0.296296296296296;0.347826086956522;0.5;0.124387404827386;1;6;"230780157";0;"MCO";"structureet";"Limousin";2016;5
"240000190_MCO";15;0.5;0.379310344827586;0.0794223826714801;0.163419913419913;0.0350432488991815;1;12;"240000190";0;"MCO";"structureet";"Aquitaine";2016;5
"240000208_MCO";6;0.431372549019608;0.045360824742268;0.094017094017094;0.025974025974026;0.1059452813346;1;4;"240000208";0;"MCO";"structureet";"Aquitaine";2016;5
"240000216_MCO";9;0.431372549019608;0.366666666666667;0.0788530465949821;0.0642135642135642;0.0238366700883314;1;7;"240000216";0;"MCO";"structureet";"Aquitaine";2016;5
"240000372_MCO";8;0.458333333333333;0.407407407407407;0.079136690647482;0.152597402597403;0.0364486020772401;1;7;"240000372";0;"MCO";"structureet";"Aquitaine";2016;5
"240000489_MCO";33;0.478260869565217;0.4;0.0811808118081181;0.285714285714286;0.134667501314981;1;16;"240000489";0;"MCO";"structureet";"Aquitaine";2016;5
"250000270_MCO";15;0.304347826086957;0.21875;0.11864406779661;0;0.0580920465691077;1;4;"250000270";1;"MCO";"structureet";"Franche-Comté";2016;5
"250000700_MCO";16;0.4375;0.264150943396226;0.128440366972477;0.326923076923077;0.0552630745058229;1;9;"250000700";0;"MCO";"structureet";"Franche-Comté";2016;5
"250000734_MCO";6;0.215384615384615;0.0707070707070707;0.115702479338843;0.0494505494505494;0.0235463904043713;0;2;"250000734";0;"MCO";"structureet";"Franche-Comté";2016;5
"250006954_MCO";30;0.318181818181818;0.245614035087719;0.116666666666667;0.0714285714285714;0.127953126367299;1;8;"250006954";0;"MCO";"structureet";"Franche-Comté";2016;5
"250011848_MCO";11;0.28;0.170731707317073;0.127272727272727;0.0961538461538462;0.0464765290406433;1;5;"250011848";0;"MCO";"structureet";"Franche-Comté";2016;5
"260000013_MCO";20;0.106382978723404;0.101351351351351;0.0757575757575758;0.0571428571428571;0.0664333703883747;1;7;"260000013";0;"MCO";"structureet";"Rhône-Alpes";2016;5
"260000120_MCO";11;0.102040816326531;0.100671140939597;0.0761421319796954;0.0428571428571429;0.0845038828600451;1;6;"260000120";0;"MCO";"structureet";"Rhône-Alpes";2016;5
"260000138_MCO";5;0.0903614457831325;0.0828729281767956;0.0824175824175824;0.0476190476190476;0.0987941119682798;1;5;"260000138";0;"MCO";"structureet";"Rhône-Alpes";2016;5
"260003017_MCO";3;0.0898203592814371;0.0819672131147541;0.0815217391304348;0.0142857142857143;0.0417527496870511;1;3;"260003017";0;"MCO";"structureet";"Rhône-Alpes";2016;5
"270000326_MCO";6;0.154639175257732;0.125;0.09375;0;0.0691129986073288;0;4;"270000326";0;"MCO";"structureet";"Haute-Normandie";2016;5
"270000359_MCO";9;0.170454545454545;0.130434782608696;0.0943396226415094;0.0285714285714286;0.082884176803719;1;7;"270000359";0;"MCO";"structureet";"Haute-Normandie";2016;5
"270000458_MCO";3;0.147058823529412;0.0714285714285714;0.0666666666666667;0.00476190476190476;0.0425982356652198;0;3;"270000458";0;"MCO";"structureet";"Haute-Normandie";2016;5
"270000862_MCO";7;0.174418604651163;0.135135135135135;0.0961538461538462;0.107142857142857;0.0648055444536012;1;7;"270000862";0;"MCO";"structureet";"Haute-Normandie";2016;5
"280000084_MCO";18;0.0689655172413793;0.0682926829268293;0.0689655172413793;0;0.0870649658714109;0;2;"280000084";0;"MCO";"structureet";"Centre";2016;5
"280000662_MCO";3;0.160919540229885;0.157303370786517;0.133333333333333;0.043956043956044;0.0298349698655948;0;3;"280000662";0;"MCO";"structureet";"Centre";2016;5
"280502998_MCO";1;0.0714285714285714;0.0714285714285714;0.0666666666666667;0;0.0130597448807116;0;1;"280502998";0;"MCO";"structureet";"Centre";2016;5
"280504267_MCO";24;0.175;0.170731707317073;0.144329896907216;0.365384615384615;0.256562264474684;0;13;"280504267";0;"MCO";"structureet";"Centre";2016;5
"290000025_MCO";59;0.280487804878049;0.136904761904762;0.0771812080536913;0.0840752242926156;0.0663120647293383;1;20;"290000025";0;"MCO";"structureet";"Bretagne";2016;5
"290000033_MCO";30;0.312925170068027;0.142414860681115;0.0850277264325323;0.0995703933747412;0.0462206794873027;1;17;"290000033";0;"MCO";"structureet";"Bretagne";2016;5
"290000140_MCO";42;0.403508771929825;0.163120567375887;0.0884615384615385;0.177043938348286;0.0615492575063824;1;17;"290000140";0;"MCO";"structureet";"Bretagne";2016;5
"290000181_MCO";8;0.27710843373494;0.144200626959248;0.0821428571428571;0.0440476190476191;0.0166068312815932;1;6;"290000181";0;"MCO";"structureet";"Bretagne";2016;5
"290000207_MCO";28;0.414414414414414;0.169741697416974;0.0836363636363636;0.141897860593513;0.0192478240142027;1;11;"290000207";0;"MCO";"structureet";"Bretagne";2016;5
"290000215_MCO";19;0.414414414414414;0.171641791044776;0.0759075907590759;0.124352426961123;0.0263773934900009;1;9;"290000215";0;"MCO";"structureet";"Bretagne";2016;5
"290000256_MCO";13;0.377049180327869;0.150326797385621;0.0858208955223881;0.081070278352887;0.0214130386320661;1;7;"290000256";0;"MCO";"structureet";"Bretagne";2016;5
"290000728_MCO";14;0.38655462184874;0.153846153846154;0.0851851851851852;0.0936864504255809;0.0344385666901911;1;12;"290000728";0;"MCO";"structureet";"Bretagne";2016;5
"290000785_MCO";5;0.330935251798561;0.146496815286624;0.08;0.0514354727398206;0.00606584823973167;1;5;"290000785";0;"MCO";"structureet";"Bretagne";2016;5
"290004142_MCO";3;0.296774193548387;0.141975308641975;0.0834845735027223;0.00628019323671498;0.0100348881021798;1;3;"290004142";0;"MCO";"structureet";"Bretagne";2016;5
"290004324_MCO";61;0.5;0.163120567375887;0.0912698412698413;0.336614331723027;0.0797075087765544;1;28;"290004324";0;"MCO";"structureet";"Bretagne";2016;5
"290019777_MCO";20;0.359375;0.155405405405405;0.0867924528301887;0.0979480101219232;0.0244112598267678;1;10;"290019777";0;"MCO";"structureet";"Bretagne";2016;5
"290023431_MCO";26;0.356589147286822;0.146031746031746;0.0741935483870968;0.0159420289855072;0.0211262222680348;1;7;"290023431";0;"MCO";"structureet";"Bretagne";2016;5
"2A0000022_MCO";28;0.333333333333333;0.2;0.170731707317073;0.142857142857143;0.214160285603508;1;6;"2A0000022";0;"MCO";"structureet";"Corse";2016;5
"2A0000139_MCO";27;0.466666666666667;0.212121212121212;0.170731707317073;0.25;0.101371935872768;1;6;"2A0000139";0;"MCO";"structureet";"Corse";2016;5
"2B0000012_MCO";21;0.285714285714286;0.142857142857143;0.138888888888889;0.333333333333333;0.267334203725888;0;7;"2B0000012";0;"MCO";"structureet";"Corse";2016;5
"2B0000145_MCO";2;0.161290322580645;0.149253731343284;0.0961538461538462;0;0.0557117367500119;0;2;"2B0000145";0;"MCO";"structureet";"Corse";2016;5
"300000023_MCO";13;0.315068493150685;0.184;0.141975308641975;0.0131752305665349;0.0520817931660476;1;5;"300000023";0;"MCO";"structureet";"Languedoc";2016;5
"300000031_MCO";10;0.370967741935484;0.194915254237288;0.151315789473684;0.0904150197628459;0.0479923398244189;1;6;"300000031";0;"MCO";"structureet";"Languedoc";2016;5
"300000064_MCO";7;0.328571428571429;0.188524590163934;0.0938775510204082;0;0.032538296590234;0;3;"300000064";0;"MCO";"structureet";"Languedoc";2016;5
"300780137_MCO";21;0.511111111111111;0.209090909090909;0.166666666666667;0.264822134387352;0.0696716035402641;1;12;"300780137";0;"MCO";"structureet";"Languedoc";2016;5
"300780152_MCO";22;0.410714285714286;0.201754385964912;0.159722222222222;0.156455862977602;0.054929694571837;1;10;"300780152";0;"MCO";"structureet";"Languedoc";2016;5
"300781465_MCO";4;0.310810810810811;0.110576923076923;0.142857142857143;0;0.0140320235065488;0;2;"300781465";0;"MCO";"structureet";"Languedoc";2016;5
"300782117_MCO";51;0.450980392156863;0.194915254237288;0.185483870967742;0.391963109354414;0.149756959249901;1;18;"300782117";0;"MCO";"structureet";"Languedoc";2016;5
"300788502_MCO";21;0.396551724137931;0.191666666666667;0.153333333333333;0.149868247694335;0.0512756399130763;1;10;"300788502";0;"MCO";"structureet";"Languedoc";2016;5
"310000310_MCO";10;0.380165289256198;0.172284644194757;0.167272727272727;0.0665539452495974;0.0144564886269294;1;9;"310000310";0;"MCO";"structureet";"Midi-Pyrénées";2016;5
"310009279_MCO";12;0.362204724409449;0.174242424242424;0.167883211678832;0.0126175837045402;0.014089273119858;1;7;"310009279";0;"MCO";NA;"Midi-Pyrénées";2016;5
"310026083_MCO";3;0.340740740740741;0.16140350877193;0.150819672131148;0;0.00724655013218313;1;3;"310026083";0;"MCO";"structureet";"Midi-Pyrénées";2016;5
"310780150_MCO";118;0.446601941747573;0.186234817813765;0.175572519083969;0.0776617451255132;0.0601526744803821;1;24;"310780150";1;"MCO";"structureet";"Midi-Pyrénées";2016;5
"310780259_MCO";13;0.442307692307692;0.184738955823293;0.167272727272727;0.0166872660350921;0.0151704209039093;1;10;"310780259";0;"MCO";"structureet";"Midi-Pyrénées";2016;5
"310780283_MCO";25;0.4;0.177606177606178;0.15807560137457;0.042459062676454;0.0246438824540274;1;13;"310780283";0;"MCO";"structureet";"Midi-Pyrénées";2016;5
"310780366_MCO";11;0.389830508474576;0.106728538283063;0.175572519083969;0;0.0246742754339941;1;5;"310780366";0;"MCO";"structureet";"Midi-Pyrénées";2016;5
"310780382_MCO";26;0.389830508474576;0.151315789473684;0.178988326848249;0.065829307568438;0.0307820812978854;1;11;"310780382";0;"MCO";"structureet";"Midi-Pyrénées";2016;5
"310781000_MCO";47;0.340740740740741;0.160839160839161;0.149350649350649;0.00361513687600644;0.0389365251373603;1;6;"310781000";0;"MCO";"structureet";"Midi-Pyrénées";2016;5
"310781067_MCO";16;0.425925925925926;0.181102362204724;0.180392156862745;0.0727261747913922;0.0244320106655567;1;13;"310781067";0;"MCO";"structureet";"Midi-Pyrénées";2016;5
"310781505_MCO";32;0.433962264150943;0.183266932270916;0.177606177606178;0.106194345107389;0.042190386756174;1;15;"310781505";0;"MCO";"structureet";"Midi-Pyrénées";2016;5
"310782347_MCO";5;0.356589147286822;0.146964856230032;0.167272727272727;0.00610504632243763;0.00958721438038763;0;4;"310782347";0;"MCO";"structureet";"Midi-Pyrénées";2016;5
"310783048_MCO";82;0.534883720930233;0.198275862068966;0.194915254237288;0.328960934395717;0.105101402290191;1;40;"310783048";1;"MCO";"structureet";"Midi-Pyrénées";2016;5
"310783055_MCO";14;0.474226804123711;0.191666666666667;0.176923076923077;0.10414068218416;0.0223783691423649;1;13;"310783055";0;"MCO";"structureet";"Midi-Pyrénées";2016;5
"320000086_MCO";37;0.178571428571429;0.161290322580645;0.172413793103448;0.292063492063492;0.175634765506288;1;16;"320000086";0;"MCO";"structureet";"Midi-Pyrénées";2016;5
"320000102_MCO";3;0.159574468085106;0.153061224489796;0.147058823529412;0.019047619047619;0.0244327494492099;1;3;"320000102";0;"MCO";"structureet";"Midi-Pyrénées";2016;5
"320000110_MCO";15;0.0967741935483871;0.0857142857142857;0.0943396226415094;0;0.0486106319297515;1;2;"320000110";0;"MCO";"structureet";"Midi-Pyrénées";2016;5
"320000128_MCO";25;0.16304347826087;0.153061224489796;0.142857142857143;0.0126984126984127;0.0795416004801237;1;6;"320000128";0;"MCO";"structureet";"Midi-Pyrénées";2016;5
"320780067_MCO";37;0.176470588235294;0.166666666666667;0.164835164835165;0.224603174603175;0.154139779302141;1;14;"320780067";0;"MCO";"structureet";"Midi-Pyrénées";2016;5
"330000332_MCO";2;0.364779874213836;0.134883720930233;0.125269978401728;0;0.00591695167157043;0;2;"330000332";0;"MCO";"structureet";"Aquitaine";2016;5
"330000340_MCO";19;0.376623376623377;0.136150234741784;0.12636165577342;0.0576561898476599;0.0234094496091689;1;11;"330000340";1;"MCO";"structureet";"Aquitaine";2016;5
"330000555_MCO";12;0.402777777777778;0.129464285714286;0.129753914988814;0.104750162038294;0.0379257366171865;1;9;"330000555";0;"MCO";"structureet";"Aquitaine";2016;5
"330000589_MCO";7;0.391891891891892;0.139088729016787;0.112403100775194;0.0396548801622581;0.0105758544148492;1;7;"330000589";0;"MCO";"structureet";"Aquitaine";2016;5
"330000605_MCO";13;0.367088607594937;0.130337078651685;0.116465863453815;0.0535735018493639;0.0137302060252132;1;9;"330000605";0;"MCO";"structureet";"Aquitaine";2016;5
"330780040_MCO";2;0.324022346368715;0.148717948717949;0.0169491525423729;0;0.00289630898096416;0;2;"330780040";0;"MCO";"structureet";"Aquitaine";2016;5
"330780115_MCO";14;0.439393939393939;0.130337078651685;0.135198135198135;0.0447208607855258;0.021644178823552;1;11;"330780115";0;"MCO";"structureet";"Aquitaine";2016;5
"330780206_MCO";7;0.280193236714976;0.122881355932203;0.106617647058824;0.0413994757007461;0.00839650793023578;0;4;"330780206";0;"MCO";"structureet";"Aquitaine";2016;5
"330780255_MCO";14;0.345238095238095;0.123667377398721;0.110898661567878;0.0522786852187941;0.0240869341679636;1;9;"330780255";0;"MCO";NA;"Aquitaine";2016;5
"330780263_MCO";23;0.298969072164948;0.130337078651685;0.105263157894737;0.00420158740406511;0.0307656149741076;1;8;"330780263";0;"MCO";"structureet";"Aquitaine";2016;5
